client : consumer11 , topic: result01 , partition: 0 , offset = 0, key = phone, value = OrderItem [itemName=iphone, quantity=3, windowStart=1478818805000, windowEnd=1478822405000, category=phone, price=5388.88, total=16166.64], timestamp = 1478818805000 
client : consumer11 , topic: result01 , partition: 0 , offset = 2573, key = phone, value = OrderItem [itemName=iphone, quantity=14, windowStart=1478820825000, windowEnd=1478824425000, category=phone, price=5388.88, total=75444.32], timestamp = 1478820825000 
client : consumer11 , topic: result01 , partition: 0 , offset = 2574, key = phone, value = OrderItem [itemName=iphone, quantity=14, windowStart=1478820830000, windowEnd=1478824430000, category=phone, price=5388.88, total=75444.32], timestamp = 1478820830000 
client : consumer11 , topic: result01 , partition: 0 , offset = 2575, key = phone, value = OrderItem [itemName=iphone, quantity=14, windowStart=1478820835000, windowEnd=1478824435000, category=phone, price=5388.88, total=75444.32], timestamp = 1478820835000 
client : consumer11 , topic: result01 , partition: 0 , offset = 2576, key = phone, value = OrderItem [itemName=iphone, quantity=14, windowStart=1478820840000, windowEnd=1478824440000, category=phone, price=5388.88, total=75444.32], timestamp = 1478820840000 
client : consumer11 , topic: result01 , partition: 0 , offset = 2577, key = phone, value = OrderItem [itemName=iphone, quantity=14, windowStart=1478820845000, windowEnd=1478824445000, category=phone, price=5388.88, total=75444.32], timestamp = 1478820845000 
client : consumer11 , topic: result01 , partition: 0 , offset = 2578, key = phone, value = OrderItem [itemName=iphone, quantity=14, windowStart=1478820850000, windowEnd=1478824450000, category=phone, price=5388.88, total=75444.32], timestamp = 1478820850000 
client : consumer11 , topic: result01 , partition: 0 , offset = 2579, key = phone, value = OrderItem [itemName=iphone, quantity=14, windowStart=1478820855000, windowEnd=1478824455000, category=phone, price=5388.88, total=75444.32], timestamp = 1478820855000 
client : consumer11 , topic: result01 , partition: 0 , offset = 2580, key = phone, value = OrderItem [itemName=iphone, quantity=14, windowStart=1478820860000, windowEnd=1478824460000, category=phone, price=5388.88, total=75444.32], timestamp = 1478820860000 
client : consumer11 , topic: result01 , partition: 0 , offset = 2581, key = phone, value = OrderItem [itemName=iphone, quantity=14, windowStart=1478820865000, windowEnd=1478824465000, category=phone, price=5388.88, total=75444.32], timestamp = 1478820865000 
client : consumer11 , topic: result01 , partition: 0 , offset = 2582, key = phone, value = OrderItem [itemName=iphone, quantity=14, windowStart=1478820870000, windowEnd=1478824470000, category=phone, price=5388.88, total=75444.32], timestamp = 1478820870000 
client : consumer11 , topic: result01 , partition: 0 , offset = 2583, key = phone, value = OrderItem [itemName=iphone, quantity=14, windowStart=1478820875000, windowEnd=1478824475000, category=phone, price=5388.88, total=75444.32], timestamp = 1478820875000 
client : consumer11 , topic: result01 , partition: 0 , offset = 2584, key = phone, value = OrderItem [itemName=iphone, quantity=14, windowStart=1478820880000, windowEnd=1478824480000, category=phone, price=5388.88, total=75444.32], timestamp = 1478820880000 
client : consumer11 , topic: result01 , partition: 0 , offset = 2585, key = phone, value = OrderItem [itemName=iphone, quantity=14, windowStart=1478820885000, windowEnd=1478824485000, category=phone, price=5388.88, total=75444.32], timestamp = 1478820885000 
client : consumer11 , topic: result01 , partition: 0 , offset = 2586, key = phone, value = OrderItem [itemName=iphone, quantity=14, windowStart=1478820890000, windowEnd=1478824490000, category=phone, price=5388.88, total=75444.32], timestamp = 1478820890000 
client : consumer11 , topic: result01 , partition: 0 , offset = 2587, key = phone, value = OrderItem [itemName=iphone, quantity=14, windowStart=1478820895000, windowEnd=1478824495000, category=phone, price=5388.88, total=75444.32], timestamp = 1478820895000 
client : consumer11 , topic: result01 , partition: 0 , offset = 2588, key = phone, value = OrderItem [itemName=iphone, quantity=14, windowStart=1478820900000, windowEnd=1478824500000, category=phone, price=5388.88, total=75444.32], timestamp = 1478820900000 
client : consumer11 , topic: result01 , partition: 0 , offset = 2589, key = phone, value = OrderItem [itemName=iphone, quantity=14, windowStart=1478820905000, windowEnd=1478824505000, category=phone, price=5388.88, total=75444.32], timestamp = 1478820905000 
client : consumer11 , topic: result01 , partition: 0 , offset = 2590, key = phone, value = OrderItem [itemName=iphone, quantity=14, windowStart=1478820910000, windowEnd=1478824510000, category=phone, price=5388.88, total=75444.32], timestamp = 1478820910000 
client : consumer11 , topic: result01 , partition: 0 , offset = 2591, key = phone, value = OrderItem [itemName=iphone, quantity=14, windowStart=1478820915000, windowEnd=1478824515000, category=phone, price=5388.88, total=75444.32], timestamp = 1478820915000 
client : consumer11 , topic: result01 , partition: 0 , offset = 2592, key = phone, value = OrderItem [itemName=iphone, quantity=14, windowStart=1478820920000, windowEnd=1478824520000, category=phone, price=5388.88, total=75444.32], timestamp = 1478820920000 
client : consumer11 , topic: result01 , partition: 0 , offset = 2593, key = phone, value = OrderItem [itemName=iphone, quantity=14, windowStart=1478820925000, windowEnd=1478824525000, category=phone, price=5388.88, total=75444.32], timestamp = 1478820925000 
client : consumer11 , topic: result01 , partition: 0 , offset = 2594, key = phone, value = OrderItem [itemName=iphone, quantity=14, windowStart=1478820930000, windowEnd=1478824530000, category=phone, price=5388.88, total=75444.32], timestamp = 1478820930000 
client : consumer11 , topic: result01 , partition: 0 , offset = 2595, key = phone, value = OrderItem [itemName=iphone, quantity=14, windowStart=1478820935000, windowEnd=1478824535000, category=phone, price=5388.88, total=75444.32], timestamp = 1478820935000 
client : consumer11 , topic: result01 , partition: 0 , offset = 2596, key = phone, value = OrderItem [itemName=iphone, quantity=14, windowStart=1478820940000, windowEnd=1478824540000, category=phone, price=5388.88, total=75444.32], timestamp = 1478820940000 
client : consumer11 , topic: result01 , partition: 0 , offset = 2597, key = phone, value = OrderItem [itemName=iphone, quantity=14, windowStart=1478820945000, windowEnd=1478824545000, category=phone, price=5388.88, total=75444.32], timestamp = 1478820945000 
client : consumer11 , topic: result01 , partition: 0 , offset = 2598, key = phone, value = OrderItem [itemName=iphone, quantity=14, windowStart=1478820950000, windowEnd=1478824550000, category=phone, price=5388.88, total=75444.32], timestamp = 1478820950000 
client : consumer11 , topic: result01 , partition: 0 , offset = 2599, key = phone, value = OrderItem [itemName=iphone, quantity=14, windowStart=1478820955000, windowEnd=1478824555000, category=phone, price=5388.88, total=75444.32], timestamp = 1478820955000 
client : consumer11 , topic: result01 , partition: 0 , offset = 2600, key = phone, value = OrderItem [itemName=iphone, quantity=14, windowStart=1478820960000, windowEnd=1478824560000, category=phone, price=5388.88, total=75444.32], timestamp = 1478820960000 
client : consumer11 , topic: result01 , partition: 0 , offset = 2601, key = phone, value = OrderItem [itemName=iphone, quantity=14, windowStart=1478820965000, windowEnd=1478824565000, category=phone, price=5388.88, total=75444.32], timestamp = 1478820965000 
client : consumer11 , topic: result01 , partition: 0 , offset = 2602, key = phone, value = OrderItem [itemName=iphone, quantity=14, windowStart=1478820970000, windowEnd=1478824570000, category=phone, price=5388.88, total=75444.32], timestamp = 1478820970000 
client : consumer11 , topic: result01 , partition: 0 , offset = 2603, key = phone, value = OrderItem [itemName=iphone, quantity=14, windowStart=1478820975000, windowEnd=1478824575000, category=phone, price=5388.88, total=75444.32], timestamp = 1478820975000 
client : consumer11 , topic: result01 , partition: 0 , offset = 2604, key = phone, value = OrderItem [itemName=iphone, quantity=14, windowStart=1478820980000, windowEnd=1478824580000, category=phone, price=5388.88, total=75444.32], timestamp = 1478820980000 
client : consumer11 , topic: result01 , partition: 0 , offset = 2605, key = phone, value = OrderItem [itemName=iphone, quantity=14, windowStart=1478820985000, windowEnd=1478824585000, category=phone, price=5388.88, total=75444.32], timestamp = 1478820985000 
client : consumer11 , topic: result01 , partition: 0 , offset = 2606, key = phone, value = OrderItem [itemName=iphone, quantity=14, windowStart=1478820990000, windowEnd=1478824590000, category=phone, price=5388.88, total=75444.32], timestamp = 1478820990000 
client : consumer11 , topic: result01 , partition: 0 , offset = 2607, key = phone, value = OrderItem [itemName=iphone, quantity=14, windowStart=1478820995000, windowEnd=1478824595000, category=phone, price=5388.88, total=75444.32], timestamp = 1478820995000 
client : consumer11 , topic: result01 , partition: 0 , offset = 2608, key = phone, value = OrderItem [itemName=iphone, quantity=14, windowStart=1478821000000, windowEnd=1478824600000, category=phone, price=5388.88, total=75444.32], timestamp = 1478821000000 
client : consumer11 , topic: result01 , partition: 0 , offset = 2609, key = phone, value = OrderItem [itemName=iphone, quantity=14, windowStart=1478821005000, windowEnd=1478824605000, category=phone, price=5388.88, total=75444.32], timestamp = 1478821005000 
client : consumer11 , topic: result01 , partition: 0 , offset = 2610, key = phone, value = OrderItem [itemName=iphone, quantity=14, windowStart=1478821010000, windowEnd=1478824610000, category=phone, price=5388.88, total=75444.32], timestamp = 1478821010000 
client : consumer11 , topic: result01 , partition: 0 , offset = 2611, key = phone, value = OrderItem [itemName=iphone, quantity=14, windowStart=1478821015000, windowEnd=1478824615000, category=phone, price=5388.88, total=75444.32], timestamp = 1478821015000 
client : consumer11 , topic: result01 , partition: 0 , offset = 2612, key = phone, value = OrderItem [itemName=iphone, quantity=14, windowStart=1478821020000, windowEnd=1478824620000, category=phone, price=5388.88, total=75444.32], timestamp = 1478821020000 
client : consumer11 , topic: result01 , partition: 0 , offset = 2613, key = phone, value = OrderItem [itemName=iphone, quantity=14, windowStart=1478821025000, windowEnd=1478824625000, category=phone, price=5388.88, total=75444.32], timestamp = 1478821025000 
client : consumer11 , topic: result01 , partition: 0 , offset = 2614, key = phone, value = OrderItem [itemName=iphone, quantity=14, windowStart=1478821030000, windowEnd=1478824630000, category=phone, price=5388.88, total=75444.32], timestamp = 1478821030000 
client : consumer11 , topic: result01 , partition: 0 , offset = 2615, key = phone, value = OrderItem [itemName=iphone, quantity=14, windowStart=1478821035000, windowEnd=1478824635000, category=phone, price=5388.88, total=75444.32], timestamp = 1478821035000 
client : consumer11 , topic: result01 , partition: 0 , offset = 2616, key = phone, value = OrderItem [itemName=iphone, quantity=14, windowStart=1478821040000, windowEnd=1478824640000, category=phone, price=5388.88, total=75444.32], timestamp = 1478821040000 
client : consumer11 , topic: result01 , partition: 0 , offset = 2617, key = phone, value = OrderItem [itemName=iphone, quantity=14, windowStart=1478821045000, windowEnd=1478824645000, category=phone, price=5388.88, total=75444.32], timestamp = 1478821045000 
client : consumer11 , topic: result01 , partition: 0 , offset = 2618, key = phone, value = OrderItem [itemName=iphone, quantity=14, windowStart=1478821050000, windowEnd=1478824650000, category=phone, price=5388.88, total=75444.32], timestamp = 1478821050000 
client : consumer11 , topic: result01 , partition: 0 , offset = 2619, key = phone, value = OrderItem [itemName=iphone, quantity=14, windowStart=1478821055000, windowEnd=1478824655000, category=phone, price=5388.88, total=75444.32], timestamp = 1478821055000 
client : consumer11 , topic: result01 , partition: 0 , offset = 2620, key = phone, value = OrderItem [itemName=iphone, quantity=14, windowStart=1478821060000, windowEnd=1478824660000, category=phone, price=5388.88, total=75444.32], timestamp = 1478821060000 
client : consumer11 , topic: result01 , partition: 0 , offset = 2621, key = phone, value = OrderItem [itemName=iphone, quantity=14, windowStart=1478821065000, windowEnd=1478824665000, category=phone, price=5388.88, total=75444.32], timestamp = 1478821065000 
client : consumer11 , topic: result01 , partition: 0 , offset = 2622, key = phone, value = OrderItem [itemName=iphone, quantity=14, windowStart=1478821070000, windowEnd=1478824670000, category=phone, price=5388.88, total=75444.32], timestamp = 1478821070000 
client : consumer11 , topic: result01 , partition: 0 , offset = 2623, key = phone, value = OrderItem [itemName=iphone, quantity=14, windowStart=1478821075000, windowEnd=1478824675000, category=phone, price=5388.88, total=75444.32], timestamp = 1478821075000 
client : consumer11 , topic: result01 , partition: 0 , offset = 2624, key = phone, value = OrderItem [itemName=iphone, quantity=14, windowStart=1478821080000, windowEnd=1478824680000, category=phone, price=5388.88, total=75444.32], timestamp = 1478821080000 
client : consumer11 , topic: result01 , partition: 0 , offset = 2625, key = phone, value = OrderItem [itemName=iphone, quantity=14, windowStart=1478821085000, windowEnd=1478824685000, category=phone, price=5388.88, total=75444.32], timestamp = 1478821085000 
client : consumer11 , topic: result01 , partition: 0 , offset = 2626, key = phone, value = OrderItem [itemName=iphone, quantity=14, windowStart=1478821090000, windowEnd=1478824690000, category=phone, price=5388.88, total=75444.32], timestamp = 1478821090000 
client : consumer11 , topic: result01 , partition: 0 , offset = 2627, key = phone, value = OrderItem [itemName=iphone, quantity=14, windowStart=1478821095000, windowEnd=1478824695000, category=phone, price=5388.88, total=75444.32], timestamp = 1478821095000 
client : consumer11 , topic: result01 , partition: 0 , offset = 2628, key = phone, value = OrderItem [itemName=iphone, quantity=14, windowStart=1478821100000, windowEnd=1478824700000, category=phone, price=5388.88, total=75444.32], timestamp = 1478821100000 
client : consumer11 , topic: result01 , partition: 0 , offset = 2629, key = phone, value = OrderItem [itemName=iphone, quantity=14, windowStart=1478821105000, windowEnd=1478824705000, category=phone, price=5388.88, total=75444.32], timestamp = 1478821105000 
client : consumer11 , topic: result01 , partition: 0 , offset = 2630, key = phone, value = OrderItem [itemName=iphone, quantity=14, windowStart=1478821110000, windowEnd=1478824710000, category=phone, price=5388.88, total=75444.32], timestamp = 1478821110000 
client : consumer11 , topic: result01 , partition: 0 , offset = 2631, key = phone, value = OrderItem [itemName=iphone, quantity=14, windowStart=1478821115000, windowEnd=1478824715000, category=phone, price=5388.88, total=75444.32], timestamp = 1478821115000 
client : consumer11 , topic: result01 , partition: 0 , offset = 2632, key = phone, value = OrderItem [itemName=iphone, quantity=14, windowStart=1478821120000, windowEnd=1478824720000, category=phone, price=5388.88, total=75444.32], timestamp = 1478821120000 
client : consumer11 , topic: result01 , partition: 0 , offset = 2633, key = phone, value = OrderItem [itemName=iphone, quantity=14, windowStart=1478821125000, windowEnd=1478824725000, category=phone, price=5388.88, total=75444.32], timestamp = 1478821125000 
client : consumer11 , topic: result01 , partition: 0 , offset = 2634, key = phone, value = OrderItem [itemName=iphone, quantity=14, windowStart=1478821130000, windowEnd=1478824730000, category=phone, price=5388.88, total=75444.32], timestamp = 1478821130000 
client : consumer11 , topic: result01 , partition: 0 , offset = 2635, key = phone, value = OrderItem [itemName=iphone, quantity=14, windowStart=1478821135000, windowEnd=1478824735000, category=phone, price=5388.88, total=75444.32], timestamp = 1478821135000 
client : consumer11 , topic: result01 , partition: 0 , offset = 2636, key = phone, value = OrderItem [itemName=iphone, quantity=14, windowStart=1478821140000, windowEnd=1478824740000, category=phone, price=5388.88, total=75444.32], timestamp = 1478821140000 
client : consumer11 , topic: result01 , partition: 0 , offset = 2637, key = phone, value = OrderItem [itemName=iphone, quantity=14, windowStart=1478821145000, windowEnd=1478824745000, category=phone, price=5388.88, total=75444.32], timestamp = 1478821145000 
client : consumer11 , topic: result01 , partition: 0 , offset = 2638, key = phone, value = OrderItem [itemName=iphone, quantity=14, windowStart=1478821150000, windowEnd=1478824750000, category=phone, price=5388.88, total=75444.32], timestamp = 1478821150000 
client : consumer11 , topic: result01 , partition: 0 , offset = 2639, key = phone, value = OrderItem [itemName=iphone, quantity=14, windowStart=1478821155000, windowEnd=1478824755000, category=phone, price=5388.88, total=75444.32], timestamp = 1478821155000 
client : consumer11 , topic: result01 , partition: 0 , offset = 2640, key = phone, value = OrderItem [itemName=iphone, quantity=14, windowStart=1478821160000, windowEnd=1478824760000, category=phone, price=5388.88, total=75444.32], timestamp = 1478821160000 
client : consumer11 , topic: result01 , partition: 0 , offset = 2641, key = phone, value = OrderItem [itemName=iphone, quantity=14, windowStart=1478821165000, windowEnd=1478824765000, category=phone, price=5388.88, total=75444.32], timestamp = 1478821165000 
client : consumer11 , topic: result01 , partition: 0 , offset = 2642, key = phone, value = OrderItem [itemName=iphone, quantity=14, windowStart=1478821170000, windowEnd=1478824770000, category=phone, price=5388.88, total=75444.32], timestamp = 1478821170000 
client : consumer11 , topic: result01 , partition: 0 , offset = 2643, key = phone, value = OrderItem [itemName=iphone, quantity=14, windowStart=1478821175000, windowEnd=1478824775000, category=phone, price=5388.88, total=75444.32], timestamp = 1478821175000 
client : consumer11 , topic: result01 , partition: 0 , offset = 2644, key = phone, value = OrderItem [itemName=iphone, quantity=14, windowStart=1478821180000, windowEnd=1478824780000, category=phone, price=5388.88, total=75444.32], timestamp = 1478821180000 
client : consumer11 , topic: result01 , partition: 0 , offset = 2645, key = phone, value = OrderItem [itemName=iphone, quantity=14, windowStart=1478821185000, windowEnd=1478824785000, category=phone, price=5388.88, total=75444.32], timestamp = 1478821185000 
client : consumer11 , topic: result01 , partition: 0 , offset = 2646, key = phone, value = OrderItem [itemName=iphone, quantity=14, windowStart=1478821190000, windowEnd=1478824790000, category=phone, price=5388.88, total=75444.32], timestamp = 1478821190000 
client : consumer11 , topic: result01 , partition: 0 , offset = 2647, key = phone, value = OrderItem [itemName=iphone, quantity=14, windowStart=1478821195000, windowEnd=1478824795000, category=phone, price=5388.88, total=75444.32], timestamp = 1478821195000 
client : consumer11 , topic: result01 , partition: 0 , offset = 2648, key = phone, value = OrderItem [itemName=iphone, quantity=14, windowStart=1478821200000, windowEnd=1478824800000, category=phone, price=5388.88, total=75444.32], timestamp = 1478821200000 
client : consumer11 , topic: result01 , partition: 0 , offset = 2649, key = phone, value = OrderItem [itemName=iphone, quantity=14, windowStart=1478821205000, windowEnd=1478824805000, category=phone, price=5388.88, total=75444.32], timestamp = 1478821205000 
client : consumer11 , topic: result01 , partition: 0 , offset = 2650, key = phone, value = OrderItem [itemName=iphone, quantity=14, windowStart=1478821210000, windowEnd=1478824810000, category=phone, price=5388.88, total=75444.32], timestamp = 1478821210000 
client : consumer11 , topic: result01 , partition: 0 , offset = 2651, key = phone, value = OrderItem [itemName=iphone, quantity=14, windowStart=1478821215000, windowEnd=1478824815000, category=phone, price=5388.88, total=75444.32], timestamp = 1478821215000 
client : consumer11 , topic: result01 , partition: 0 , offset = 2652, key = phone, value = OrderItem [itemName=iphone, quantity=14, windowStart=1478821220000, windowEnd=1478824820000, category=phone, price=5388.88, total=75444.32], timestamp = 1478821220000 
client : consumer11 , topic: result01 , partition: 0 , offset = 2653, key = phone, value = OrderItem [itemName=iphone, quantity=14, windowStart=1478821225000, windowEnd=1478824825000, category=phone, price=5388.88, total=75444.32], timestamp = 1478821225000 
client : consumer11 , topic: result01 , partition: 0 , offset = 2654, key = phone, value = OrderItem [itemName=iphone, quantity=14, windowStart=1478821230000, windowEnd=1478824830000, category=phone, price=5388.88, total=75444.32], timestamp = 1478821230000 
client : consumer11 , topic: result01 , partition: 0 , offset = 2655, key = phone, value = OrderItem [itemName=iphone, quantity=14, windowStart=1478821235000, windowEnd=1478824835000, category=phone, price=5388.88, total=75444.32], timestamp = 1478821235000 
client : consumer11 , topic: result01 , partition: 0 , offset = 2656, key = phone, value = OrderItem [itemName=iphone, quantity=14, windowStart=1478821240000, windowEnd=1478824840000, category=phone, price=5388.88, total=75444.32], timestamp = 1478821240000 
client : consumer11 , topic: result01 , partition: 0 , offset = 2657, key = phone, value = OrderItem [itemName=iphone, quantity=14, windowStart=1478821245000, windowEnd=1478824845000, category=phone, price=5388.88, total=75444.32], timestamp = 1478821245000 
client : consumer11 , topic: result01 , partition: 0 , offset = 2658, key = phone, value = OrderItem [itemName=iphone, quantity=14, windowStart=1478821250000, windowEnd=1478824850000, category=phone, price=5388.88, total=75444.32], timestamp = 1478821250000 
client : consumer11 , topic: result01 , partition: 0 , offset = 2659, key = phone, value = OrderItem [itemName=iphone, quantity=14, windowStart=1478821255000, windowEnd=1478824855000, category=phone, price=5388.88, total=75444.32], timestamp = 1478821255000 
client : consumer11 , topic: result01 , partition: 0 , offset = 2660, key = phone, value = OrderItem [itemName=iphone, quantity=14, windowStart=1478821260000, windowEnd=1478824860000, category=phone, price=5388.88, total=75444.32], timestamp = 1478821260000 
client : consumer11 , topic: result01 , partition: 0 , offset = 2661, key = phone, value = OrderItem [itemName=iphone, quantity=14, windowStart=1478821265000, windowEnd=1478824865000, category=phone, price=5388.88, total=75444.32], timestamp = 1478821265000 
client : consumer11 , topic: result01 , partition: 0 , offset = 2662, key = phone, value = OrderItem [itemName=iphone, quantity=14, windowStart=1478821270000, windowEnd=1478824870000, category=phone, price=5388.88, total=75444.32], timestamp = 1478821270000 
client : consumer11 , topic: result01 , partition: 0 , offset = 2663, key = phone, value = OrderItem [itemName=iphone, quantity=14, windowStart=1478821275000, windowEnd=1478824875000, category=phone, price=5388.88, total=75444.32], timestamp = 1478821275000 
client : consumer11 , topic: result01 , partition: 0 , offset = 2664, key = phone, value = OrderItem [itemName=iphone, quantity=14, windowStart=1478821280000, windowEnd=1478824880000, category=phone, price=5388.88, total=75444.32], timestamp = 1478821280000 
client : consumer11 , topic: result01 , partition: 0 , offset = 2665, key = phone, value = OrderItem [itemName=iphone, quantity=14, windowStart=1478821285000, windowEnd=1478824885000, category=phone, price=5388.88, total=75444.32], timestamp = 1478821285000 
client : consumer11 , topic: result01 , partition: 0 , offset = 2666, key = phone, value = OrderItem [itemName=iphone, quantity=14, windowStart=1478821290000, windowEnd=1478824890000, category=phone, price=5388.88, total=75444.32], timestamp = 1478821290000 
client : consumer11 , topic: result01 , partition: 0 , offset = 2667, key = phone, value = OrderItem [itemName=iphone, quantity=14, windowStart=1478821295000, windowEnd=1478824895000, category=phone, price=5388.88, total=75444.32], timestamp = 1478821295000 
client : consumer11 , topic: result01 , partition: 0 , offset = 2668, key = phone, value = OrderItem [itemName=iphone, quantity=14, windowStart=1478821300000, windowEnd=1478824900000, category=phone, price=5388.88, total=75444.32], timestamp = 1478821300000 
client : consumer11 , topic: result01 , partition: 0 , offset = 2669, key = phone, value = OrderItem [itemName=iphone, quantity=14, windowStart=1478821305000, windowEnd=1478824905000, category=phone, price=5388.88, total=75444.32], timestamp = 1478821305000 
client : consumer11 , topic: result01 , partition: 0 , offset = 2670, key = phone, value = OrderItem [itemName=iphone, quantity=14, windowStart=1478821310000, windowEnd=1478824910000, category=phone, price=5388.88, total=75444.32], timestamp = 1478821310000 
client : consumer11 , topic: result01 , partition: 0 , offset = 2671, key = phone, value = OrderItem [itemName=iphone, quantity=14, windowStart=1478821315000, windowEnd=1478824915000, category=phone, price=5388.88, total=75444.32], timestamp = 1478821315000 
client : consumer11 , topic: result01 , partition: 0 , offset = 2672, key = phone, value = OrderItem [itemName=iphone, quantity=14, windowStart=1478821320000, windowEnd=1478824920000, category=phone, price=5388.88, total=75444.32], timestamp = 1478821320000 
client : consumer11 , topic: result01 , partition: 0 , offset = 2673, key = phone, value = OrderItem [itemName=iphone, quantity=14, windowStart=1478821325000, windowEnd=1478824925000, category=phone, price=5388.88, total=75444.32], timestamp = 1478821325000 
client : consumer11 , topic: result01 , partition: 0 , offset = 2674, key = phone, value = OrderItem [itemName=iphone, quantity=14, windowStart=1478821330000, windowEnd=1478824930000, category=phone, price=5388.88, total=75444.32], timestamp = 1478821330000 
client : consumer11 , topic: result01 , partition: 0 , offset = 2675, key = phone, value = OrderItem [itemName=iphone, quantity=14, windowStart=1478821335000, windowEnd=1478824935000, category=phone, price=5388.88, total=75444.32], timestamp = 1478821335000 
client : consumer11 , topic: result01 , partition: 0 , offset = 2676, key = phone, value = OrderItem [itemName=iphone, quantity=14, windowStart=1478821340000, windowEnd=1478824940000, category=phone, price=5388.88, total=75444.32], timestamp = 1478821340000 
client : consumer11 , topic: result01 , partition: 0 , offset = 2677, key = phone, value = OrderItem [itemName=iphone, quantity=14, windowStart=1478821345000, windowEnd=1478824945000, category=phone, price=5388.88, total=75444.32], timestamp = 1478821345000 
client : consumer11 , topic: result01 , partition: 0 , offset = 2678, key = phone, value = OrderItem [itemName=iphone, quantity=14, windowStart=1478821350000, windowEnd=1478824950000, category=phone, price=5388.88, total=75444.32], timestamp = 1478821350000 
client : consumer11 , topic: result01 , partition: 0 , offset = 2679, key = phone, value = OrderItem [itemName=iphone, quantity=14, windowStart=1478821355000, windowEnd=1478824955000, category=phone, price=5388.88, total=75444.32], timestamp = 1478821355000 
client : consumer11 , topic: result01 , partition: 0 , offset = 2680, key = phone, value = OrderItem [itemName=iphone, quantity=14, windowStart=1478821360000, windowEnd=1478824960000, category=phone, price=5388.88, total=75444.32], timestamp = 1478821360000 
client : consumer11 , topic: result01 , partition: 0 , offset = 2681, key = phone, value = OrderItem [itemName=iphone, quantity=14, windowStart=1478821365000, windowEnd=1478824965000, category=phone, price=5388.88, total=75444.32], timestamp = 1478821365000 
client : consumer11 , topic: result01 , partition: 0 , offset = 2682, key = phone, value = OrderItem [itemName=iphone, quantity=14, windowStart=1478821370000, windowEnd=1478824970000, category=phone, price=5388.88, total=75444.32], timestamp = 1478821370000 
client : consumer11 , topic: result01 , partition: 0 , offset = 2683, key = phone, value = OrderItem [itemName=iphone, quantity=14, windowStart=1478821375000, windowEnd=1478824975000, category=phone, price=5388.88, total=75444.32], timestamp = 1478821375000 
client : consumer11 , topic: result01 , partition: 0 , offset = 2684, key = phone, value = OrderItem [itemName=iphone, quantity=14, windowStart=1478821380000, windowEnd=1478824980000, category=phone, price=5388.88, total=75444.32], timestamp = 1478821380000 
client : consumer11 , topic: result01 , partition: 0 , offset = 2685, key = phone, value = OrderItem [itemName=iphone, quantity=14, windowStart=1478821385000, windowEnd=1478824985000, category=phone, price=5388.88, total=75444.32], timestamp = 1478821385000 
client : consumer11 , topic: result01 , partition: 0 , offset = 2686, key = phone, value = OrderItem [itemName=iphone, quantity=14, windowStart=1478821390000, windowEnd=1478824990000, category=phone, price=5388.88, total=75444.32], timestamp = 1478821390000 
client : consumer11 , topic: result01 , partition: 0 , offset = 2687, key = phone, value = OrderItem [itemName=iphone, quantity=14, windowStart=1478821395000, windowEnd=1478824995000, category=phone, price=5388.88, total=75444.32], timestamp = 1478821395000 
client : consumer11 , topic: result01 , partition: 0 , offset = 2688, key = phone, value = OrderItem [itemName=iphone, quantity=14, windowStart=1478821400000, windowEnd=1478825000000, category=phone, price=5388.88, total=75444.32], timestamp = 1478821400000 
client : consumer11 , topic: result01 , partition: 0 , offset = 2689, key = phone, value = OrderItem [itemName=iphone, quantity=14, windowStart=1478821405000, windowEnd=1478825005000, category=phone, price=5388.88, total=75444.32], timestamp = 1478821405000 
client : consumer11 , topic: result01 , partition: 0 , offset = 2690, key = phone, value = OrderItem [itemName=iphone, quantity=14, windowStart=1478821410000, windowEnd=1478825010000, category=phone, price=5388.88, total=75444.32], timestamp = 1478821410000 
client : consumer11 , topic: result01 , partition: 0 , offset = 2691, key = phone, value = OrderItem [itemName=iphone, quantity=14, windowStart=1478821415000, windowEnd=1478825015000, category=phone, price=5388.88, total=75444.32], timestamp = 1478821415000 
client : consumer11 , topic: result01 , partition: 0 , offset = 2692, key = phone, value = OrderItem [itemName=iphone, quantity=14, windowStart=1478821420000, windowEnd=1478825020000, category=phone, price=5388.88, total=75444.32], timestamp = 1478821420000 
client : consumer11 , topic: result01 , partition: 0 , offset = 2693, key = phone, value = OrderItem [itemName=iphone, quantity=14, windowStart=1478821425000, windowEnd=1478825025000, category=phone, price=5388.88, total=75444.32], timestamp = 1478821425000 
client : consumer11 , topic: result01 , partition: 0 , offset = 2694, key = phone, value = OrderItem [itemName=iphone, quantity=14, windowStart=1478821430000, windowEnd=1478825030000, category=phone, price=5388.88, total=75444.32], timestamp = 1478821430000 
client : consumer11 , topic: result01 , partition: 0 , offset = 2695, key = phone, value = OrderItem [itemName=iphone, quantity=14, windowStart=1478821435000, windowEnd=1478825035000, category=phone, price=5388.88, total=75444.32], timestamp = 1478821435000 
client : consumer11 , topic: result01 , partition: 0 , offset = 2696, key = phone, value = OrderItem [itemName=iphone, quantity=14, windowStart=1478821440000, windowEnd=1478825040000, category=phone, price=5388.88, total=75444.32], timestamp = 1478821440000 
client : consumer11 , topic: result01 , partition: 0 , offset = 2697, key = phone, value = OrderItem [itemName=iphone, quantity=14, windowStart=1478821445000, windowEnd=1478825045000, category=phone, price=5388.88, total=75444.32], timestamp = 1478821445000 
